"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
7.142059940E-1;-4.491926193E0;7.116852760E0;3.555136204E0;9.135972174E0
7.163958650E-1;-4.424927235E0;7.073781967E0;3.627519131E0;9.098201327E0
7.185788480E-1;-4.377070904E0;7.011568546E0;3.684946775E0;9.049843972E0
7.207547010E-1;-4.372285366E0;6.997211456E0;3.699303865E0;9.042272755E0
7.229114090E-1;-4.347758770E0;6.925426960E0;3.752544165E0;8.997006869E0
7.250891830E-1;-4.304687977E0;6.877570629E0;3.795614958E0;8.957567150E0
7.272499400E-1;-4.280759811E0;6.844669342E0;3.800400496E0;8.922860914E0
7.294370430E-1;-4.266402721E0;6.811169624E0;3.839283943E0;8.906981814E0
7.316040160E-1;-4.252045631E0;6.777669907E0;3.882354736E0;8.893220998E0
7.337784140E-1;-4.242474556E0;6.725028038E0;3.891926050E0;8.852778143E0
7.359475830E-1;-4.175475597E0;6.662814617E0;3.882952929E0;8.769550646E0
7.381194980E-1;-4.132404804E0;6.586244106E0;3.850051641E0;8.676305581E0
7.402894510E-1;-4.170690060E0;6.567101955E0;3.902693748E0;8.703591337E0
7.424609700E-1;-4.180261135E0;6.538387775E0;3.917050600E0;8.693007722E0
7.446308610E-1;-4.217947960E0;6.524031162E0;3.921836376E0;8.702578248E0
7.468001110E-1;-4.246662140E0;6.509674072E0;3.936193228E0;8.712267959E0
7.489611840E-1;-4.284946918E0;6.514459610E0;3.950550079E0;8.741041130E0
7.511449500E-1;-4.313661098E0;6.466603279E0;3.974478483E0;8.730470162E0
7.533148830E-1;-4.351946354E0;6.433103561E0;3.951148272E0;8.714116775E0
7.554897480E-1;-4.351946354E0;6.370890141E0;3.984647989E0;8.683610876E0
7.576571980E-1;-4.356731892E0;6.337390900E0;3.932005882E0;8.637378448E0
7.598253300E-1;-4.428516388E0;6.332605362E0;3.955934048E0;8.681190141E0
7.619994020E-1;-4.494917393E0;6.317649841E0;4.018147469E0;8.732839800E0
7.641713580E-1;-4.509274483E0;6.303293228E0;4.051646709E0;8.745336068E0
7.663439550E-1;-4.533202648E0;6.255436420E0;4.028316975E0;8.712505306E0
7.685086800E-1;-4.542773724E0;6.207580090E0;4.052245140E0;8.694339213E0
7.706684600E-1;-4.576273441E0;6.193223000E0;4.042674065E0;8.697212388E0
7.728550950E-1;-4.600201607E0;6.154938221E0;4.033700943E0;8.678471215E0
7.750272950E-1;-4.585844517E0;6.121438503E0;4.033700943E0;8.647122214E0
7.772065350E-1;-4.623531342E0;6.092724800E0;4.043272018E0;8.651380593E0
7.793625410E-1;-4.637888432E0;6.054439545E0;4.057629108E0;8.638900467E0
7.815200420E-1;-4.652245522E0;6.006583214E0;4.019941807E0;8.595485002E0
7.837094450E-1;-4.661816597E0;5.968297958E0;4.010370731E0;8.569491695E0
7.858784510E-1;-4.666602135E0;5.897111416E0;4.015754700E0;8.525220486E0
7.880547620E-1;-4.623531342E0;5.830112457E0;3.982853174E0;8.439808809E0
7.902247450E-1;-4.580460548E0;5.753541946E0;3.934996843E0;8.340747204E0
7.924128660E-1;-4.584648132E0;5.663212776E0;3.887738705E0;8.258661495E0
7.945653820E-1;-4.565505505E0;5.553143024E0;3.802793503E0;8.132802493E0
7.967370030E-1;-4.527220249E0;5.514857769E0;3.812364578E0;8.089715883E0
7.989027740E-1;-4.522434711E0;5.495715618E0;3.855435371E0;8.094423252E0
8.010749750E-1;-4.455435753E0;5.405386448E0;3.865604877E0;8.000750682E0
8.032355080E-1;-4.421936035E0;5.333601475E0;3.899104595E0;7.950084253E0
8.054205660E-1;-4.398007870E0;5.242674351E0;3.875774384E0;7.864460226E0
8.075900300E-1;-4.331008911E0;5.213960648E0;3.962514400E0;7.851403963E0
8.097645810E-1;-4.292723656E0;5.161318302E0;3.991228104E0;7.810031036E0
8.119320000E-1;-4.254438877E0;5.118845940E0;4.039084435E0;7.785694380E0
8.141013930E-1;-4.201796532E0;5.056632519E0;4.034897327E0;7.713949894E0
8.162660960E-1;-4.162913322E0;4.980062008E0;4.011567116E0;7.630434828E0
8.184464860E-1;-4.153341770E0;4.928018093E0;3.934996843E0;7.551146293E0
8.206164990E-1;-4.033700943E0;4.870590687E0;3.945166349E0;7.453706089E0
8.227898810E-1;-4.038486481E0;4.813162804E0;3.826123476E0;7.356298667E0
8.249592010E-1;-4.296313286E0;4.317250252E0;2.776870728E0;6.693875456E0
8.271306600E-1;-3.861417532E0;4.584648132E0;3.631706476E0;7.008483130E0
8.293006220E-1;-3.808775425E0;4.784449100E0;4.409373760E0;7.539250652E0
8.314727420E-1;-3.890131474E0;4.807778835E0;4.433301926E0;7.609338090E0
8.336512090E-1;-3.995415688E0;4.826921463E0;4.337589264E0;7.620839714E0
8.358420960E-1;-4.043272018E0;4.817350388E0;4.179663181E0;7.551456660E0
8.379760070E-1;-4.067200184E0;4.789234638E0;4.074378967E0;7.488621350E0
8.401565900E-1;-4.067200184E0;4.722235680E0;4.007977962E0;7.409825538E0
8.423199100E-1;-4.086342812E0;4.707878590E0;4.022335052E0;7.418995731E0
8.444995870E-1;-4.076771736E0;4.703093052E0;4.041477680E0;7.421097889E0
8.466650940E-1;-4.062414646E0;4.664807796E0;4.080360889E0;7.410329920E0
8.488273360E-1;-4.062414646E0;4.640879631E0;4.133002758E0;7.424465523E0
8.510123340E-1;-4.081557274E0;4.636094093E0;4.214358807E0;7.477519533E0
8.531823060E-1;-4.057629108E0;4.636094093E0;4.242474556E0;7.480395229E0
8.553537330E-1;-4.014558315E0;4.655236244E0;4.266402721E0;7.482652948E0
8.575145710E-1;-4.043272018E0;4.712066174E0;4.319045067E0;7.563449380E0
8.596661730E-1;-4.028914928E0;4.750350952E0;4.371088982E0;7.609494632E0
8.618646190E-1;-4.024129391E0;4.731208801E0;4.395017147E0;7.608819212E0
8.640371140E-1;-4.067200184E0;4.769493580E0;4.442873478E0;7.683053500E0
8.662118060E-1;-4.091128349E0;4.759922504E0;4.485944271E0;7.714783822E0
8.683664800E-1;-4.115056515E0;4.783252239E0;4.518845558E0;7.761002337E0
8.705433100E-1;-4.143770695E0;4.797609329E0;4.533202648E0;7.793447061E0
8.727222550E-1;-4.148556232E0;4.850251675E0;4.509274483E0;7.814666754E0
8.748949840E-1;-4.162913322E0;4.845465660E0;4.547559261E0;7.841471802E0
8.770645190E-1;-4.205984116E0;4.831109047E0;4.557130814E0;7.861129579E0
8.792270760E-1;-4.249054909E0;4.855037212E0;4.575675011E0;7.909655856E0
8.813781790E-1;-4.277768612E0;4.868795872E0;4.604389191E0;7.950149518E0
8.835770220E-1;-4.316053867E0;4.887938499E0;4.613960266E0;7.988046889E0
8.857479300E-1;-4.354339123E0;4.921437740E0;4.609174728E0;8.026537878E0
8.879256640E-1;-4.373481750E0;4.945366383E0;4.589433670E0;8.040329141E0
8.900828810E-1;-4.473381996E0;4.878366947E0;4.398606300E0;7.947159740E0
8.922363440E-1;-4.459623337E0;4.950151920E0;4.441677094E0;8.007542678E0
8.944309230E-1;-4.383052826E0;5.030909538E0;4.828117847E0;8.236013891E0
8.966026260E-1;-4.378267288E0;5.078765869E0;5.052444935E0;8.395849392E0
8.987784790E-1;-4.406980991E0;5.135595798E0;5.104488850E0;8.476534202E0
9.009436000E-1;-4.454837322E0;5.197809219E0;5.061418056E0;8.513562650E0
9.031146600E-1;-4.512265205E0;5.231308460E0;5.017749310E0;8.538438594E0
9.052886810E-1;-4.531407833E0;5.264808178E0;4.993820667E0;8.555121680E0
9.074567720E-1;-4.531407833E0;5.293521881E0;5.003392220E0;8.578401049E0
9.096279260E-1;-4.550550461E0;5.322235584E0;5.065605640E0;8.642572627E0
9.117949790E-1;-4.560121536E0;5.374279499E0;5.103292465E0;8.701791916E0
9.139542200E-1;-4.588835716E0;5.426921844E0;5.117051125E0;8.757460028E0
9.161258900E-1;-4.478765965E0;5.426921844E0;5.413761139E0;8.878042292E0
9.182980910E-1;-4.440480709E0;5.359324455E0;5.801398277E0;9.060709107E0
9.204713700E-1;-4.459623337E0;5.379663467E0;5.026721954E0;8.607958697E0
9.226422080E-1;-4.607978344E0;5.537590027E0;4.849055290E0;8.683991302E0
9.248151410E-1;-4.741976261E0;5.647061348E0;4.982454777E0;8.899466070E0
9.270001590E-1;-4.818546772E0;5.708676815E0;5.158327579E0;9.078310822E0
9.291697150E-1;-4.866403103E0;5.722435474E0;5.254040241E0;9.166956189E0
9.313411520E-1;-4.899902344E0;5.722435474E0;5.273182869E0;9.195747295E0
9.335096910E-1;-4.895116806E0;5.727221012E0;5.258825779E0;9.187952854E0
9.356804770E-1;-4.770689964E0;5.684150219E0;5.550750256E0;9.267139518E0
9.378395760E-1;-4.808975220E0;5.674578667E0;5.498108387E0;9.249663861E0
9.400234850E-1;-4.919044971E0;5.713462353E0;5.057828903E0;9.078672188E0
9.421924810E-1;-4.947759151E0;5.761318684E0;4.933402061E0;9.056023934E0
9.443668280E-1;-5.000401020E0;5.789434433E0;4.976472855E0;9.126162583E0
9.465350910E-1;-5.033900738E0;5.837290764E0;5.042873859E0;9.211118111E0
9.487079740E-1;-5.067399979E0;5.822933674E0;5.119443893E0;9.262494529E0
9.508772350E-1;-5.067399979E0;5.818148136E0;5.176871777E0;9.291361131E0
9.530482860E-1;-5.053043365E0;5.836692810E0;5.272584915E0;9.348817139E0
9.552203130E-1;-5.062614441E0;5.874977589E0;5.329414368E0;9.409999158E0
9.573889130E-1;-5.086542606E0;5.927619934E0;5.382056236E0;9.485574474E0
9.595527210E-1;-5.124827862E0;5.974878311E0;5.462814331E0;9.581511982E0
9.617323790E-1;-5.143970490E0;5.989234924E0;5.567500114E0;9.660663792E0
9.639018220E-1;-4.995615482E0;5.931807518E0;5.831308842E0;9.702921070E0
9.660763930E-1;-5.115256786E0;5.979065418E0;6.026323795E0;9.911188312E0
9.682438730E-1;-5.306682587E0;5.984449387E0;5.362315655E0;9.629586892E0
9.704092680E-1;-5.421537876E0;5.879763603E0;4.794020176E0;9.324554811E0
9.725894040E-1;-5.321039200E0;6.022734642E0;5.356931686E0;9.658338772E0
9.747606070E-1;-5.306682587E0;6.102894306E0;5.868397713E0;9.992211502E0
9.769318510E-1;-5.344967365E0;6.102894306E0;5.868397713E0;1.001259640E1
9.791052820E-1;-5.392824173E0;6.174678802E0;5.709873199E0;9.990588713E0
9.812896190E-1;-5.340181828E0;6.270391941E0;5.991627693E0;1.018503606E1
9.834422580E-1;-5.340181828E0;6.308078766E0;6.139384747E0;1.029570030E1
9.856111220E-1;-5.368896008E0;6.360720634E0;6.110671043E0;1.032589521E1
9.877786130E-1;-5.416752338E0;6.355935097E0;6.019743443E0;1.029448532E1
9.899538250E-1;-5.450251579E0;6.365506649E0;5.938387394E0;1.027080143E1
9.921234720E-1;-5.474180222E0;6.375077724E0;5.924030781E0;1.028116753E1
9.942947260E-1;-5.502893925E0;6.408577442E0;6.014359951E0;1.036938918E1
9.964694700E-1;-5.541179180E0;6.393621922E0;6.086144447E0;1.042229448E1
9.986398090E-1;-5.545964718E0;6.350551128E0;6.200999737E0;1.046611781E1
1.000811013E0;-5.550750256E0;6.302694798E0;6.287141323E0;1.049108841E1
1.002981312E0;-5.488536835E0;6.231508255E0;6.120840549E0;1.031602737E1
1.005153074E0;-5.651248932E0;6.308078766E0;5.938387394E0;1.034373806E1
1.007324634E0;-5.703890800E0;6.307480335E0;5.924030781E0;1.036401559E1
1.009495339E0;-5.751747608E0;6.312266350E0;5.962316036E0;1.041520617E1
1.011670490E0;-5.789434433E0;6.297909260E0;6.086742401E0;1.049903068E1
1.013863240E0;-5.794219971E0;6.254838467E0;6.211169243E0;1.054867824E1
1.015995924E0;-5.832505226E0;6.244668961E0;6.301498413E0;1.061710365E1
1.018164662E0;-5.866004944E0;6.201598167E0;6.402595043E0;1.067066339E1
1.020346231E0;-5.779862881E0;6.096313953E0;6.665805817E0;1.072403030E1
1.022512867E0;-5.870192051E0;6.076572895E0;6.756732941E0;1.081837940E1
1.024689431E0;-6.008975983E0;6.096313953E0;6.436094761E0;1.070962894E1
1.026852049E0;-6.052046776E0;6.034100533E0;6.226124287E0;1.057365892E1
1.029021839E0;-6.109474182E0;6.010172367E0;6.278766632E0;1.062406500E1
1.031191070E0;-6.142973900E0;5.957530022E0;6.384050846E0;1.067634757E1
1.033363596E0;-6.156732559E0;5.890531063E0;6.408577442E0;1.066178113E1
1.035535145E0;-6.142375946E0;5.837290764E0;6.528218269E0;1.069674621E1
1.037706420E0;-6.147161484E0;5.808577061E0;6.609574318E0;1.073376143E1
1.039877013E0;-6.166304111E0;5.755934715E0;6.667002201E0;1.075188398E1
1.042049081E0;-6.190232277E0;5.755934715E0;6.591030121E0;1.071874238E1
1.044219054E0;-6.247660160E0;5.727818966E0;6.342176437E0;1.058604598E1
1.046388478E0;-6.242874146E0;5.656034470E0;6.309275150E0;1.052478771E1
1.048560211E0;-6.280561447E0;5.531607628E0;6.352943897E0;1.050733226E1
1.050731801E0;-6.414559364E0;5.269593716E0;5.503491879E0;9.960101035E0
1.052903381E0;-6.208776474E0;5.383851051E0;6.334399700E0;1.037590367E1
1.055074187E0;-6.213562012E0;5.330610752E0;6.698108673E0;1.057773244E1
1.057245248E0;-6.132206440E0;5.335396290E0;6.516852379E0;1.041824238E1
1.059417846E0;-5.921638012E0;5.445466042E0;6.845865726E0;1.056336948E1
1.061587596E0;-5.812166214E0;5.554937840E0;7.270591736E0;1.083974698E1
1.063756613E0;-5.692524910E0;5.621936798E0;7.466204643E0;1.094327305E1
1.065926025E0;-5.553741455E0;5.674578667E0;7.456633568E0;1.089248692E1
1.068089894E0;-5.492125988E0;5.770890236E0;7.403991699E0;1.087592364E1
1.070271698E0;-5.415555954E0;5.895316601E0;7.408178806E0;1.090706731E1
1.072442006E0;-5.243870735E0;5.995815277E0;7.407580853E0;1.087751052E1
1.074615946E0;-5.133800983E0;6.134599209E0;7.397411346E0;1.089545385E1
1.076785268E0;-5.024329185E0;6.273382664E0;7.430312634E0;1.094571878E1
1.078956289E0;-4.881358147E0;6.407381058E0;7.343572617E0;1.090001138E1
1.081125834E0;-4.690530777E0;6.661019802E0;7.423732281E0;1.102189025E1
1.083296703E0;-4.470989227E0;6.895516872E0;7.580461979E0;1.118039809E1
1.085467824E0;-4.284946918E0;7.153941631E0;7.679764271E0;1.133659694E1
1.087639709E0;-4.118047714E0;7.503293514E0;7.615756035E0;1.145676527E1
1.089809326E0;-3.979862213E0;7.852645874E0;7.546962738E0;1.159568873E1
1.091976624E0;-3.798605919E0;8.221140862E0;7.664809227E0;1.186447911E1
1.094155701E0;-3.780061483E0;8.493922234E0;7.395616531E0;1.187984527E1
1.096324137E0;-3.957728624E0;8.481359482E0;6.000002861E0;1.111742366E1
1.098495484E0;-3.595216036E0;9.169296265E0;6.766304016E0;1.194924443E1
1.100661439E0;-3.504886866E0;9.722636223E0;7.537391186E0;1.279164387E1
1.102824209E0;-3.515056372E0;1.024307537E1;7.697112083E0;1.328614876E1
1.105005636E0;-3.516252756E0;1.083111191E1;7.818548203E0;1.381328037E1
1.107176962E0;-3.626920938E0;1.146162033E1;7.953742504E0;1.441476035E1
1.109352366E0;-3.766901016E0;1.215434265E1;7.896913052E0;1.497594152E1
1.111521963E0;-3.968496323E0;1.273220921E1;7.884350777E0;1.549261442E1
1.113693747E0;-4.222733974E0;1.330050468E1;7.823931694E0;1.599840036E1
1.115862590E0;-4.505684853E0;1.392144203E1;7.719843864E0;1.654399388E1
1.118035991E0;-4.793421745E0;1.464287853E1;7.591229916E0;1.717607509E1
1.120218954E0;-5.110470772E0;1.536909962E1;7.520043373E0;1.785713266E1
1.122389823E0;-5.436492920E0;1.610907936E1;7.430312634E0;1.855444526E1
1.124558554E0;-5.681159019E0;1.688794327E1;7.497311592E0;1.933100817E1
1.126716259E0;-5.926423550E0;1.775235176E1;7.645666599E0;2.021694109E1
1.128902630E0;-6.152545452E0;1.865025711E1;7.649854183E0;2.107619925E1
1.131071921E0;-6.321238995E0;1.948176384E1;7.516454220E0;2.181729288E1
1.133246319E0;-6.533003807E0;2.030848312E1;7.397411346E0;2.257955536E1
1.135409486E0;-6.739385128E0;2.102992058E1;7.201797962E0;2.322805987E1
1.137571188E0;-6.946363926E0;2.165624046E1;6.988238335E0;2.379243993E1
1.139755495E0;-7.181458950E0;2.219582367E1;6.779464722E0;2.429380750E1
1.141926882E0;-7.305885792E0;2.232982063E1;6.577869415E0;2.439805777E1
1.144100354E0;-7.362715244E0;2.198106766E1;6.393621922E0;2.404693977E1
1.146268353E0;-7.375875950E0;2.106341934E1;6.211767673E0;2.316586364E1
1.148433473E0;-7.302296638E0;1.990708733E1;6.199205399E0;2.209175886E1
1.150593874E0;-7.028318405E0;1.885125542E1;6.229115486E0;2.106107714E1
1.152761456E0;-6.538986206E0;1.788694763E1;6.239284992E0;2.004070641E1
1.154965872E0;-5.806184292E0;1.695613861E1;6.263811588E0;1.898572485E1
1.157110872E0;-4.929812908E0;1.592543125E1;6.370890141E0;1.784686687E1
1.159276450E0;-3.890729666E0;1.473739433E1;6.544968128E0;1.658810347E1
1.161459871E0;-2.803191662E0;1.336271763E1;6.610770702E0;1.516978560E1
1.163638481E0;-1.806581140E0;1.180678558E1;6.548557281E0;1.362158301E1
1.165810274E0;-8.291130662E-1;1.028435135E1;6.485745907E0;1.218688685E1
1.167971132E0;-9.571290575E-3;8.679964066E0;6.351747513E0;1.075576888E1
1.170121513E0;7.531409264E-1;7.147361279E0;6.178866386E0;9.477889233E0
1.172320702E0;1.371685624E0;5.734399319E0;5.818746567E0;8.283880045E0
1.174489311E0;1.899302959E0;4.388436794E0;5.295914650E0;7.135295454E0
1.176666913E0;2.297708035E0;3.175873756E0;4.667200565E0;6.094948519E0
1.178828667E0;2.590828657E0;2.088335991E0;3.951746702E0;5.166221283E0
1.180994550E0;2.792423964E0;1.162313581E0;3.154338360E0;4.370177907E0
1.183178561E0;2.927618504E0;4.372883439E-1;2.340778828E0;3.773780163E0
1.185346560E0;3.004188776E0;-7.298108935E-2;1.660020709E0;3.433095570E0
1.187520114E0;3.090330362E0;-2.536391914E-1;1.173679471E0;3.315418237E0
1.189684268E0;3.186043262E0;-1.142572835E-1;9.391828775E-1;3.323550944E0
1.191843082E0;3.323630571E0;3.349951804E-1;1.032503009E0;3.496398777E0
1.194017520E0;3.533002615E0;9.086744189E-1;1.249651670E0;3.856089467E0
1.196202416E0;3.699902058E0;1.367498159E0;1.509871125E0;4.223628448E0
1.198376926E0;3.814159393E0;1.687538147E0;1.718644857E0;4.511023944E0
1.200547885E0;3.814159393E0;1.897508383E0;1.899302959E0;4.664300770E0
1.202713525E0;3.713660717E0;2.050050735E0;2.056032896E0;4.713942640E0
1.204885287E0;3.517449379E0;2.212164640E0;2.250449657E0;4.725531313E0
1.207055727E0;3.196810961E0;2.431107759E0;2.440679073E0;4.699659519E0
1.209227379E0;2.799602509E0;2.702095032E0;2.553141832E0;4.653775347E0
1.211394972E0;2.306680918E0;3.031108141E0;2.660818815E0;4.646326526E0
1.213555353E0;1.727617979E0;3.416950703E0;2.715853691E0;4.694260033E0
1.215734663E0;1.082154036E0;3.836292982E0;2.760719061E0;4.848687548E0
1.217913384E0;3.547359705E-1;4.283750534E0;2.762513638E0;5.109582942E0
1.220085310E0;-3.631108403E-1;4.750949383E0;2.706880569E0;5.480015688E0
1.222251825E0;-1.143171072E0;5.251647472E0;2.531606436E0;5.941016110E0
1.224416405E0;-1.894517303E0;5.728417397E0;2.332403898E0;6.468699222E0
1.226614099E0;-2.598007202E0;6.166902065E0;2.032702923E0;6.993726022E0
1.228766381E0;-3.282354355E0;6.586842537E0;1.604387641E0;7.532224401E0
1.230940963E0;-3.880560160E0;6.945167542E0;1.028913736E0;8.022017378E0
1.233105808E0;-4.411766529E0;7.212565422E0;3.864408433E-1;8.463694253E0
1.235278751E0;-4.871188641E0;7.494320393E0;-2.464607358E-1;8.941703407E0
1.237448887E0;-5.312066078E0;7.843672752E0;-9.415757060E-1;9.519864131E0
1.239619470E0;-5.666203976E0;8.149355888E0;-1.569691658E0;1.004897014E1
1.241791183E0;-5.982655048E0;8.446065903E0;-2.096710920E0;1.056051075E1
1.243964177E0;-6.260222435E0;8.766105652E0;-2.481357098E0;1.105405474E1
1.246133731E0;-6.500102520E0;9.148359299E0;-2.794218540E0;1.156509697E1
1.248302728E0;-6.682555676E0;9.535398483E0;-2.820539713E0;1.198064351E1
1.250478907E0;-6.831508636E0;9.964909554E0;-2.636292458E0;1.236604102E1
1.252649521E0;-7.037291527E0;1.045663452E1;-2.366501570E0;1.282439111E1
1.254819706E0;-7.258029461E0;1.103390312E1;-2.011765718E0;1.335938663E1
1.256983178E0;-7.550551891E0;1.160638618E1;-1.603789330E0;1.393883691E1
1.259136672E0;-7.895716667E0;1.226919842E1;-1.158724308E0;1.463619532E1
1.261332484E0;-8.316853523E0;1.298943806E1;-6.705885530E-1;1.543843394E1
1.263502426E0;-8.748159409E0;1.370010567E1;-2.350948304E-1;1.625664350E1
1.265679672E0;-9.098110199E0;1.438684654E1;1.956132501E-1;1.702337297E1
1.267840581E0;-9.457033157E0;1.493061543E1;6.275177598E-1;1.768481076E1
1.269996984E0;-9.720842361E0;1.536431408E1;9.260223508E-1;1.820479170E1
1.272184484E0;-9.917053223E0;1.559761429E1;1.115653515E0;1.851697056E1
1.274344975E0;-9.998409271E0;1.567418480E1;1.306481123E0;1.863746630E1
1.276533197E0;-9.954740524E0;1.549233055E1;1.407577872E0;1.846863396E1
1.278695826E0;-9.782457352E0;1.515314770E1;1.443470240E0;1.809414168E1
1.280858800E0;-9.552147865E0;1.462313747E1;1.451246977E0;1.752671664E1
1.283043360E0;-9.101698875E0;1.393579865E1;1.402792215E0;1.670374905E1
1.285214076E0;-8.737391472E0;1.313360500E1;1.339980721E0;1.583127090E1
1.287389501E0;-8.348558426E0;1.223569870E1;1.311864972E0;1.487049899E1
1.289554388E0;-7.854440212E0;1.123310566E1;1.317847013E0;1.376995332E1
1.291725286E0;-7.356134892E0;1.019701385E1;1.314257860E0;1.264195736E1
1.293894974E0;-6.842874527E0;9.237491608E0;1.338784218E0;1.157361336E1
1.296067825E0;-6.296712875E0;8.321041107E0;1.296311617E0;1.051516723E1
1.298238612E0;-5.817550182E0;7.566703320E0;1.258026481E0;9.627124175E0
1.300410294E0;-5.367101192E0;6.927221775E0;1.247258782E0;8.851431026E0
1.302581783E0;-4.873581409E0;6.349953175E0;1.207777262E0;8.095210126E0
1.304750961E0;-4.423730850E0;5.925227165E0;1.162911773E0;7.485324000E0
1.306920863E0;-4.040879250E0;5.567500114E0;1.136590719E0;6.972632293E0
1.309091610E0;-3.658027649E0;5.219942570E0;9.523434043E-1;6.444837055E0
1.311261084E0;-3.303889751E0;5.053641319E0;7.525427341E-1;6.084513016E0
1.313418647E0;-2.974278450E0;4.944767952E0;5.335994363E-1;5.794979789E0
1.315588496E0;-2.682354212E0;4.868795872E0;3.720839322E-1;5.571233599E0
1.317778682E0;-2.419741869E0;4.812564373E0;2.721835673E-1;5.393515593E0
1.319953487E0;-2.180459738E0;4.837090969E0;1.046859920E-1;5.306864693E0
1.322128689E0;-1.994417667E0;4.818546772E0;-1.100698411E-1;5.216148981E0
1.324295660E0;-1.826920033E0;4.819144726E0;-3.966103494E-1;5.169051408E0
1.326448838E0;-1.612164259E0;4.992026329E0;-4.833501875E-1;5.268114261E0
1.328633480E0;-1.488335729E0;5.111667156E0;-3.930211067E-1;5.338422047E0
1.330801876E0;-1.287936807E0;5.293521881E0;-3.553341627E-1;5.459525391E0
1.332978573E0;-1.149153113E0;5.413163185E0;-2.267199457E-1;5.538437549E0
1.335146286E0;-9.966106415E-1;5.513661385E0;-1.172483116E-1;5.604234274E0
1.337318468E0;-8.769695163E-1;5.614160061E0;-4.127619043E-2;5.682391437E0
1.339490516E0;-7.866404653E-1;5.743372440E0;1.112662554E-1;5.798060916E0
1.341659248E0;-7.196413875E-1;5.786443233E0;2.015953064E-1;5.834505094E0
1.343827898E0;-6.765705943E-1;5.872584820E0;2.153540403E-1;5.915351012E0
1.346000321E0;-6.239284873E-1;6.010770321E0;3.822534084E-1;6.055143621E0
1.348172064E0;-6.478567123E-1;6.053841114E0;5.491527915E-1;6.113123534E0
1.350344316E0;-7.537391186E-1;6.196812630E0;5.575276613E-1;6.267331691E0
1.352514269E0;-8.638089895E-1;6.382854462E0;6.664010882E-1;6.475421798E0
1.354686713E0;-1.036092162E0;6.606583118E0;8.422735929E-1;6.740167081E0
1.356855272E0;-1.222732425E0;6.735197544E0;8.650053740E-1;6.899724258E0
1.359020840E0;-1.466800332E0;6.959524632E0;9.595218897E-1;7.176849488E0
1.361198625E0;-1.658226132E0;7.088139057E0;9.966106415E-1;7.347425534E0
1.363368141E0;-1.916650891E0;7.211967468E0;9.481559992E-1;7.522301855E0
1.365539405E0;-2.275574446E0;7.603193760E0;8.548358679E-1;7.982326651E0
1.367707405E0;-2.610569477E0;7.750352383E0;8.871390224E-1;8.226180809E0
1.369875383E0;-2.993421078E0;8.017151833E0;9.332008362E-1;8.608493309E0
1.372060911E0;-3.371487141E0;8.283951759E0;1.060618639E0;9.006425161E0
